,0
2499,1946
2500,1990
2501,1990
2502,1990
2503,1990
2504,1990
2505,1990
2506,1990
2507,1990
2508,1990
2509,1990
2510,1990
2511,1990
2512,1990
2513,1990
2514,1990
2515,1990
2516,1990
2517,1990
2518,1990
2519,1990
2520,1990
2521,1990
2522,1990
2523,1990
2524,1990
2525,1990
2526,1990
2527,1990
2528,1990
2529,1990
2530,1990
2531,1990
2532,1990
2533,1990
2534,1877
2535,1877
2536,1877
2537,1877
2538,1877
2539,1877
2540,1877
2541,1877
2542,1979
2543,1979
2544,1979
2545,1979
2546,1979
2547,1990
2548,1990
2549,1990
2550,1990
2551,1990
2552,1990
2553,1990
2554,1990
2555,1990
2556,1990
2557,1990
2558,1990
2559,1990
2560,1990
2561,1990
2562,1990
2563,1990
2564,1990
2565,1990
2566,1990
2567,1990
2568,1990
2569,1990
2570,1877
2571,1877
2572,1877
2573,1877
2574,1877
2575,1877
2576,1877
2577,1877
2578,1877
2579,1877
2580,1877
2581,1877
2582,1877
2583,1877
2584,1877
2585,1979
2586,1979
2587,1979
2588,1979
2589,1979
2590,1979
2591,1979
2592,1990
2593,1990
2594,1990
2595,1990
2596,1990
2597,1990
2598,1990
2599,1990
2600,1990
2601,1990
2602,1990
2603,1990
2604,1990
2605,1990
2606,1990
2607,1990
2608,1990
2609,1990
2610,1990
2611,1990
2612,1990
2613,1990
2614,1990
2615,1990
2616,1990
2617,1990
2618,1990
2619,1990
2620,1990
2621,1990
2622,1990
2623,1990
2624,1990
2625,1990
2626,1990
2627,1990
2628,1990
2629,1990
2630,1990
2631,1990
2632,1990
2633,1990
2634,1990
2635,1990
2636,1990
2637,1990
2638,1990
2639,1990
2640,1990
2641,1990
2642,1990
2643,1990
2644,1990
2645,1990
2646,1990
2647,1990
2648,1990
2649,1990
2650,1990
2651,1990
2652,1990
2653,1990
2654,1990
2655,1990
2656,1990
2657,1990
2658,1990
2659,1990
2660,1990
2661,1990
2662,1990
2663,1990
2664,1990
2665,1990
2666,1990
2667,1990
2668,1990
2669,1990
2670,1946
2671,1946
2672,1946
2673,1946
2674,1946
2675,1946
2676,1946
2677,1946
2678,1990
2679,1990
2680,1990
2681,1990
2682,1990
2683,1990
2684,1990
2685,1990
2686,1990
2687,1990
2688,1990
2689,1990
2690,1990
2691,1990
2692,1990
2693,1990
2694,1990
2695,1990
2696,1990
2697,1990
2698,1990
2699,1990
2700,1990
2701,1990
2702,1990
2703,1990
2704,1990
2705,1990
2706,1990
2707,1990
2708,1990
2709,1990
2710,1990
2711,1990
2712,1877
2713,1877
2714,1877
2715,1877
2716,1877
2717,1877
2718,1877
2719,1877
2720,1979
2721,1979
2722,1979
2723,1979
2724,1979
2725,1990
2726,1990
2727,1990
2728,1990
2729,1990
2730,1990
2731,1990
2732,1990
2733,1990
2734,1990
2735,1990
2736,1990
2737,1990
2738,1990
2739,1990
2740,1990
2741,1990
2742,1990
2743,1990
2744,1990
2745,1990
2746,1990
2747,1990
2748,1877
2749,1877
2750,1877
2751,1877
2752,1877
2753,1877
2754,1877
2755,1877
2756,1877
2757,1877
2758,1877
2759,1877
2760,1877
2761,1877
2762,1877
2763,1979
2764,1979
2765,1979
2766,1979
2767,1979
2768,1979
2769,1979
2770,1990
2771,1990
2772,1990
2773,1990
2774,1990
2775,1990
2776,1990
2777,1990
2778,1990
2779,1990
2780,1990
2781,1990
2782,1990
2783,1990
2784,1990
2785,1990
2786,1990
2787,1990
2788,1990
2789,1990
2790,1990
2791,1990
2792,1990
2793,1990
2794,1990
2795,1990
2796,1990
2797,1990
2798,1990
2799,1990
2800,1990
2801,1990
2802,1990
2803,1990
2804,1990
2805,1990
2806,1990
2807,1990
2808,1990
2809,1990
2810,1990
2811,1990
2812,1990
2813,1990
2814,1990
2815,1990
2816,1990
2817,1990
2818,1990
2819,1990
2820,1990
2821,1990
2822,1990
2823,1990
2824,1990
2825,1990
2826,1990
2827,1990
2828,1990
2829,1990
2830,1990
2831,1990
2832,1990
2833,1990
2834,1990
2835,1990
2836,1990
2837,1990
2838,1990
2839,1990
2840,1990
2841,1990
2842,1990
2843,1990
2844,1990
2845,1990
2846,1990
2847,1990
2848,1946
2849,1946
2850,1946
2851,1946
2852,1946
2853,1946
2854,1946
2855,1946
2856,1990
2857,1990
2858,1990
2859,1990
2860,1990
2861,1990
2862,1990
2863,1990
2864,1990
2865,1990
2866,1990
2867,1990
2868,1990
2869,1990
2870,1990
2871,1990
2872,1990
2873,1990
2874,1990
2875,1990
2876,1990
2877,1990
2878,1990
2879,1990
2880,1990
2881,1990
2882,1990
2883,1990
2884,1990
2885,1990
2886,1990
2887,1990
2888,1990
2889,1990
2890,1877
2891,1877
2892,1877
2893,1877
2894,1877
2895,1877
2896,1877
2897,1877
2898,1979
2899,1979
2900,1979
2901,1979
2902,1979
2903,1990
2904,1990
2905,1990
2906,1990
2907,1990
2908,1990
2909,1990
2910,1990
2911,1990
2912,1990
2913,1990
2914,1990
2915,1990
2916,1990
2917,1990
2918,1990
2919,1990
2920,1990
2921,1990
2922,1990
2923,1990
2924,1990
2925,1990
2926,1877
2927,1877
2928,1877
2929,1877
2930,1877
2931,1877
2932,1877
2933,1877
2934,1877
2935,1877
2936,1877
2937,1877
2938,1877
2939,1877
2940,1877
2941,1979
2942,1979
2943,1979
2944,1979
2945,1979
2946,1979
2947,1979
2948,1990
2949,1990
2950,1990
2951,1990
2952,1990
2953,1990
2954,1990
2955,1990
2956,1990
2957,1990
2958,1990
2959,1990
2960,1990
2961,1990
2962,1990
2963,1990
2964,1990
2965,1990
2966,1990
2967,1990
2968,1990
2969,1990
2970,1990
2971,1990
2972,1990
2973,1990
2974,1990
2975,1990
2976,1990
2977,1990
2978,1990
2979,1990
2980,1990
2981,1990
2982,1990
2983,1990
2984,1990
2985,1990
2986,1990
2987,1990
2988,1990
2989,1990
2990,1990
2991,1990
2992,1990
2993,1990
2994,1990
2995,1990
2996,1990
2997,1990
2998,1990
2999,1990
3000,1990
3001,1990
3002,1990
3003,1990
3004,1990
3005,1990
3006,1990
3007,1990
3008,1990
3009,1990
3010,1990
3011,1990
3012,1990
3013,1990
3014,1990
3015,1990
3016,1990
3017,1990
3018,1990
3019,1990
3020,1990
3021,1990
3022,1990
3023,1990
3024,1990
3025,1990
3026,1946
3027,1946
3028,1946
3029,1946
3030,1946
3031,1946
3032,1946
3033,1946
3034,1990
3035,1990
3036,1990
3037,1990
3038,1990
3039,1990
3040,1990
3041,1990
3042,1990
3043,1990
3044,1990
3045,1990
3046,1990
3047,1990
3048,1990
3049,1990
3050,1990
3051,1990
3052,1990
3053,1990
3054,1990
3055,1990
3056,1990
3057,1990
3058,1990
3059,1990
3060,1990
3061,1990
3062,1990
3063,1990
3064,1990
3065,1990
3066,1990
3067,1990
3068,1877
3069,1877
3070,1877
3071,1877
3072,1877
3073,1877
3074,1877
3075,1877
3076,1979
3077,1979
3078,1979
3079,1979
3080,1979
3081,1990
3082,1990
3083,1990
3084,1990
3085,1990
3086,1990
3087,1990
3088,1990
3089,1990
3090,1990
3091,1990
3092,1990
3093,1990
3094,1990
3095,1990
3096,1990
3097,1990
3098,1990
3099,1990
3100,1990
3101,1990
3102,1990
3103,1990
3104,1877
3105,1877
3106,1877
3107,1877
3108,1877
3109,1877
3110,1877
3111,1877
3112,1877
3113,1877
3114,1877
3115,1877
3116,1877
3117,1877
3118,1877
3119,1979
3120,1979
3121,1979
3122,1979
3123,1979
3124,1979
3125,1979
3126,1990
3127,1990
3128,1990
3129,1990
3130,1990
3131,1990
3132,1990
3133,1990
3134,1990
3135,1990
3136,1990
3137,1990
3138,1990
3139,1990
3140,1990
3141,1990
3142,1990
3143,1990
3144,1990
3145,1990
3146,1990
3147,1990
3148,1990
3149,1990
3150,1990
3151,1990
3152,1990
3153,1990
3154,1990
3155,1990
3156,1990
3157,1990
3158,1990
3159,1990
3160,1990
3161,1990
3162,1990
3163,1990
3164,1990
3165,1990
3166,1990
3167,1990
3168,1990
3169,1990
3170,1990
3171,1990
3172,1990
3173,1990
3174,1990
3175,1990
3176,1990
3177,1990
3178,1990
3179,1990
3180,1990
3181,1990
3182,1990
3183,1990
3184,1990
3185,1990
3186,1990
3187,1990
3188,1990
3189,1990
3190,1990
3191,1990
3192,1990
3193,1990
3194,1990
3195,1990
3196,1990
3197,1990
3198,1990
3199,1990
3200,1990
3201,1990
3202,1990
3203,1990
3204,1946
3205,1946
3206,1946
3207,1946
3208,1946
3209,1946
3210,1946
3211,1946
3212,1990
3213,1990
3214,1990
3215,1990
3216,1990
3217,1990
3218,1990
3219,1990
3220,1990
3221,1990
3222,1990
3223,1990
3224,1990
3225,1990
3226,1990
3227,1990
3228,1990
3229,1990
3230,1990
3231,1990
3232,1990
3233,1990
3234,1990
3235,1990
3236,1990
3237,1990
3238,1990
3239,1990
3240,1990
3241,1990
3242,1990
3243,1990
3244,1990
3245,1990
3246,1877
3247,1877
3248,1877
3249,1877
3250,1877
3251,1877
3252,1877
3253,1877
3254,1979
3255,1979
3256,1979
3257,1979
3258,1979
3259,1990
3260,1990
3261,1990
3262,1990
3263,1990
3264,1990
3265,1990
3266,1990
3267,1990
3268,1990
3269,1990
3270,1990
3271,1990
3272,1990
3273,1990
3274,1990
3275,1990
3276,1990
3277,1990
3278,1990
3279,1990
3280,1990
3281,1990
3282,1877
3283,1877
3284,1877
3285,1877
3286,1877
3287,1877
3288,1877
3289,1877
3290,1877
3291,1877
3292,1877
3293,1877
3294,1877
3295,1877
3296,1877
3297,1979
3298,1979
3299,1979
3300,1979
3301,1979
3302,1979
3303,1979
3304,1990
3305,1990
3306,1990
3307,1990
3308,1990
3309,1990
3310,1990
3311,1990
3312,1990
3313,1990
3314,1990
3315,1990
3316,1990
3317,1990
3318,1990
3319,1990
3320,1990
3321,1990
3322,1990
3323,1990
3324,1990
3325,1990
3326,1990
3327,1990
3328,1990
3329,1990
3330,1990
3331,1990
3332,1990
3333,1990
3334,1990
3335,1990
3336,1990
3337,1990
3338,1990
3339,1990
3340,1990
3341,1990
3342,1990
3343,1990
3344,1990
3345,1990
3346,1990
3347,1990
3348,1990
3349,1990
3350,1990
3351,1990
3352,1990
3353,1990
3354,1990
3355,1990
3356,1990
3357,1990
3358,1990
3359,1990
3360,1990
3361,1990
3362,1990
3363,1990
3364,1990
3365,1990
3366,1990
3367,1990
3368,1990
3369,1990
3370,1990
3371,1990
3372,1990
3373,1990
3374,1990
3375,1990
3376,1990
3377,1990
3378,1990
3379,1990
3380,1990
3381,1990
3382,1946
3383,1946
3384,1946
3385,1946
3386,1946
3387,1946
3388,1946
3389,1946
3390,1990
3391,1990
3392,1990
3393,1990
3394,1990
3395,1990
3396,1990
3397,1990
3398,1990
3399,1990
3400,1990
3401,1990
3402,1990
3403,1990
3404,1990
3405,1990
3406,1990
3407,1990
3408,1990
3409,1990
3410,1990
3411,1990
3412,1990
3413,1990
3414,1990
3415,1990
3416,1990
3417,1990
3418,1990
3419,1990
3420,1990
3421,1990
3422,1990
3423,1990
3424,1877
3425,1877
3426,1877
3427,1877
3428,1877
3429,1877
3430,1877
3431,1877
3432,1979
3433,1979
3434,1979
3435,1979
3436,1979
3437,1990
3438,1990
3439,1990
3440,1990
3441,1990
3442,1990
3443,1990
3444,1990
3445,1990
3446,1990
3447,1990
3448,1990
3449,1990
3450,1990
3451,1990
3452,1990
3453,1990
3454,1990
3455,1990
3456,1990
3457,1990
3458,1990
3459,1990
3460,1877
3461,1877
3462,1877
3463,1877
3464,1877
3465,1877
3466,1877
3467,1877
3468,1877
3469,1877
3470,1877
3471,1877
3472,1877
3473,1877
3474,1877
3475,1979
3476,1979
3477,1979
3478,1979
3479,1979
3480,1979
3481,1979
3482,1990
3483,1990
3484,1990
3485,1990
3486,1990
3487,1990
3488,1990
3489,1990
3490,1990
3491,1990
3492,1990
3493,1990
3494,1990
3495,1990
3496,1990
3497,1990
3498,1990
3499,1990
3500,1990
3501,1990
3502,1990
3503,1990
3504,1990
3505,1990
3506,1990
3507,1990
3508,1990
3509,1990
3510,1990
3511,1990
3512,1990
3513,1990
3514,1990
3515,1990
3516,1990
3517,1990
3518,1990
3519,1990
3520,1990
3521,1990
3522,1990
3523,1990
3524,1990
3525,1990
3526,1990
3527,1990
3528,1990
3529,1990
3530,1990
3531,1990
3532,1990
3533,1990
3534,1990
3535,1990
3536,1990
3537,1990
3538,1990
3539,1990
3540,1990
3541,1990
3542,1990
3543,1990
3544,1990
3545,1990
3546,1990
3547,1990
3548,1990
3549,1990
3550,1990
3551,1990
3552,1990
3553,1990
3554,1990
3555,1990
3556,1990
3557,1990
3558,1990
3559,1990
3560,1946
3561,1946
3562,1946
3563,1946
3564,1946
3565,1946
3566,1946
3567,1946
3568,1990
3569,1990
3570,1990
3571,1990
3572,1990
3573,1990
3574,1990
3575,1990
3576,1990
3577,1990
3578,1990
3579,1990
3580,1990
3581,1990
3582,1990
3583,1990
3584,1990
3585,1990
3586,1990
3587,1990
3588,1990
3589,1990
3590,1990
3591,1990
3592,1990
3593,1990
3594,1990
3595,1990
3596,1990
3597,1990
3598,1990
3599,1990
3600,1990
3601,1990
3602,1877
3603,1877
3604,1877
3605,1877
3606,1877
3607,1877
3608,1877
3609,1877
3610,1979
3611,1979
3612,1979
3613,1979
3614,1979
3615,1990
3616,1990
3617,1990
3618,1990
3619,1990
3620,1990
3621,1990
3622,1990
3623,1990
3624,1990
3625,1990
3626,1990
3627,1990
3628,1990
3629,1990
3630,1990
3631,1990
3632,1990
3633,1990
3634,1990
3635,1990
3636,1990
3637,1990
3638,1877
3639,1877
3640,1877
3641,1877
3642,1877
3643,1877
3644,1877
3645,1877
3646,1877
3647,1877
3648,1877
3649,1877
3650,1877
3651,1877
3652,1877
3653,1979
3654,1979
3655,1979
3656,1979
3657,1979
3658,1979
3659,1979
3660,1990
3661,1990
3662,1990
3663,1990
3664,1990
3665,1990
3666,1990
3667,1990
3668,1990
3669,1990
3670,1990
3671,1990
3672,1990
3673,1990
3674,1990
3675,1990
3676,1990
3677,1990
3678,1990
3679,1990
3680,1990
3681,1990
3682,1990
3683,1990
3684,1990
3685,1990
3686,1990
3687,1990
3688,1990
3689,1990
3690,1990
3691,1990
3692,1990
3693,1990
3694,1990
3695,1990
3696,1990
3697,1990
3698,1990
3699,1990
3700,1990
3701,1990
3702,1990
3703,1990
3704,1990
3705,1990
3706,1990
3707,1990
3708,1990
3709,1990
3710,1990
3711,1990
3712,1990
3713,1990
3714,1990
3715,1990
3716,1990
3717,1990
3718,1990
3719,1990
3720,1990
3721,1990
3722,1990
3723,1990
3724,1990
3725,1990
3726,1990
3727,1990
3728,1990
3729,1990
3730,1990
3731,1990
3732,1990
3733,1990
3734,1990
3735,1990
3736,1990
3737,1990
3738,1946
3739,1946
3740,1946
3741,1946
3742,1946
3743,1946
3744,1946
3745,1946
3746,1990
3747,1990
3748,1990
3749,1990
3750,1990
3751,1990
3752,1990
3753,1990
3754,1990
3755,1990
3756,1990
3757,1990
3758,1990
3759,1990
3760,1990
3761,1990
3762,1990
3763,1990
3764,1990
3765,1990
3766,1990
3767,1990
3768,1990
3769,1990
3770,1990
3771,1990
3772,1990
3773,1990
3774,1990
3775,1990
3776,1990
3777,1990
3778,1990
3779,1990
3780,1877
3781,1877
3782,1877
3783,1877
3784,1877
3785,1877
3786,1877
3787,1877
3788,1979
3789,1979
3790,1979
3791,1979
3792,1979
3793,1990
3794,1990
3795,1990
3796,1990
3797,1990
3798,1990
3799,1990
3800,1990
3801,1990
3802,1990
3803,1990
3804,1990
3805,1990
3806,1990
3807,1990
3808,1990
3809,1990
3810,1990
3811,1990
3812,1990
3813,1990
3814,1990
3815,1990
3816,1877
3817,1877
3818,1877
3819,1877
3820,1877
3821,1877
3822,1877
3823,1877
3824,1877
3825,1877
3826,1877
3827,1877
3828,1877
3829,1877
3830,1877
3831,1979
3832,1979
3833,1979
3834,1979
3835,1979
3836,1979
3837,1979
3838,1990
3839,1990
3840,1990
3841,1990
3842,1990
3843,1990
3844,1990
3845,1990
3846,1990
3847,1990
3848,1990
3849,1990
3850,1990
3851,1990
3852,1990
3853,1990
3854,1990
3855,1990
3856,1990
3857,1990
3858,1990
3859,1990
3860,1990
3861,1990
3862,1990
3863,1990
3864,1990
3865,1990
3866,1990
3867,1990
3868,1990
3869,1990
3870,1990
3871,1990
3872,1990
3873,1990
3874,1990
3875,1990
3876,1990
3877,1990
3878,1990
3879,1990
3880,1990
3881,1990
3882,1990
3883,1990
3884,1990
3885,1990
3886,1990
3887,1990
3888,1990
3889,1990
3890,1990
3891,1990
3892,1990
3893,1990
3894,1990
3895,1990
3896,1990
3897,1990
3898,1990
3899,1990
3900,1990
3901,1990
3902,1990
3903,1990
3904,1990
3905,1990
3906,1990
3907,1990
3908,1990
3909,1990
3910,1990
3911,1990
3912,1990
3913,1990
3914,1990
3915,1990
3916,1946
3917,1946
3918,1946
3919,1946
3920,1946
3921,1946
3922,1946
3923,1946
3924,1990
3925,1990
3926,1990
3927,1990
3928,1990
3929,1990
3930,1990
3931,1990
3932,1990
3933,1990
3934,1990
3935,1990
3936,1990
3937,1990
3938,1990
3939,1990
3940,1990
3941,1990
3942,1990
3943,1990
3944,1990
3945,1990
3946,1990
3947,1990
3948,1990
3949,1990
3950,1990
3951,1990
3952,1990
3953,1990
3954,1990
3955,1990
3956,1990
3957,1990
3958,1877
3959,1877
3960,1877
3961,1877
3962,1877
3963,1877
3964,1877
3965,1877
3966,1979
3967,1979
3968,1979
3969,1979
3970,1979
3971,1990
3972,1990
3973,1990
3974,1990
3975,1990
3976,1990
3977,1990
3978,1990
3979,1990
3980,1990
3981,1990
3982,1990
3983,1990
3984,1990
3985,1990
3986,1990
3987,1990
3988,1990
3989,1990
3990,1990
3991,1990
3992,1990
3993,1990
3994,1877
3995,1877
3996,1877
3997,1877
3998,1877
3999,1877
4000,1877
4001,1877
4002,1877
4003,1877
4004,1877
4005,1877
4006,1877
4007,1877
4008,1877
4009,1979
4010,1979
4011,1979
4012,1979
4013,1979
4014,1979
4015,1979
4016,1990
4017,1990
4018,1990
4019,1990
4020,1990
4021,1990
4022,1990
4023,1990
4024,1990
4025,1990
4026,1990
4027,1990
4028,1990
4029,1990
4030,1990
4031,1990
4032,1990
4033,1990
4034,1990
4035,1990
4036,1990
4037,1990
4038,1990
4039,1990
4040,1990
4041,1990
4042,1990
4043,1990
4044,1990
4045,1990
4046,1990
4047,1990
4048,1990
4049,1990
4050,1990
4051,1990
4052,1990
4053,1990
4054,1990
4055,1990
4056,1990
4057,1990
4058,1990
4059,1990
4060,1990
4061,1990
4062,1990
4063,1990
4064,1990
4065,1990
4066,1990
4067,1990
4068,1990
4069,1990
4070,1990
4071,1990
4072,1990
4073,1990
4074,1990
4075,1990
4076,1990
4077,1990
4078,1990
4079,1990
4080,1990
4081,1990
4082,1990
4083,1990
4084,1990
4085,1990
4086,1990
4087,1990
4088,1990
4089,1990
4090,1990
4091,1990
4092,1990
4093,1990
4094,1946
4095,1946
4096,1946
4097,1946
4098,1946
4099,1946
4100,1946
4101,1946
4102,1990
4103,1990
4104,1990
4105,1990
4106,1990
4107,1990
4108,1990
4109,1990
4110,1990
4111,1990
4112,1990
4113,1990
4114,1990
4115,1990
4116,1990
4117,1990
4118,1990
4119,1990
4120,1990
4121,1990
4122,1990
4123,1990
4124,1990
4125,1990
4126,1990
4127,1990
4128,1990
4129,1990
4130,1990
4131,1990
4132,1990
4133,1990
4134,1990
4135,1990
4136,1877
4137,1877
4138,1877
4139,1877
4140,1877
4141,1877
4142,1877
4143,1877
4144,1979
4145,1979
4146,1979
4147,1979
4148,1979
4149,1990
4150,1990
4151,1990
4152,1990
4153,1990
4154,1990
4155,1990
4156,1990
4157,1990
4158,1990
4159,1990
4160,1990
4161,1990
4162,1990
4163,1990
4164,1990
4165,1990
4166,1990
4167,1990
4168,1990
4169,1990
4170,1990
4171,1990
4172,1877
4173,1877
4174,1877
4175,1877
4176,1877
4177,1877
4178,1877
4179,1877
4180,1877
4181,1877
4182,1877
4183,1877
4184,1877
4185,1877
4186,1877
4187,1979
4188,1979
4189,1979
4190,1979
4191,1979
4192,1979
4193,1979
4194,1990
4195,1990
4196,1990
4197,1990
4198,1990
4199,1990
4200,1990
4201,1990
4202,1990
4203,1990
4204,1990
4205,1990
4206,1990
4207,1990
4208,1990
4209,1990
4210,1990
4211,1990
4212,1990
4213,1990
4214,1990
4215,1990
4216,1990
4217,1990
4218,1990
4219,1990
4220,1990
4221,1990
4222,1990
4223,1990
4224,1990
4225,1990
4226,1990
4227,1990
4228,1990
4229,1990
4230,1990
4231,1990
4232,1990
4233,1990
4234,1990
4235,1990
4236,1990
4237,1990
4238,1990
4239,1990
4240,1990
4241,1990
4242,1990
4243,1990
4244,1990
4245,1990
4246,1990
4247,1990
4248,1990
4249,1990
4250,1990
4251,1990
4252,1990
4253,1990
4254,1990
4255,1990
4256,1990
4257,1990
4258,1990
4259,1990
4260,1990
4261,1990
4262,1990
4263,1990
4264,1990
4265,1990
4266,1990
4267,1990
4268,1990
4269,1990
4270,1990
4271,1990
4272,1946
4273,1946
4274,1946
4275,1946
4276,1946
4277,1946
4278,1946
4279,1946
4280,1990
4281,1990
4282,1990
4283,1990
4284,1990
4285,1990
4286,1990
4287,1990
4288,1990
4289,1990
4290,1990
4291,1990
4292,1990
4293,1990
4294,1990
4295,1990
4296,1990
4297,1990
4298,1990
4299,1990
4300,1990
4301,1990
4302,1990
4303,1990
4304,1990
4305,1990
4306,1990
4307,1990
4308,1990
4309,1990
4310,1990
4311,1990
4312,1990
4313,1990
4314,1877
4315,1877
4316,1877
4317,1877
4318,1877
4319,1877
4320,1877
4321,1877
4322,1979
4323,1979
4324,1979
4325,1979
4326,1979
4327,1990
4328,1990
4329,1990
4330,1990
4331,1990
4332,1990
4333,1990
4334,1990
4335,1990
4336,1990
4337,1990
4338,1990
4339,1990
4340,1990
4341,1990
4342,1990
4343,1990
4344,1990
4345,1990
4346,1990
4347,1990
4348,1990
4349,1990
4350,1877
4351,1877
4352,1877
4353,1877
4354,1877
4355,1877
4356,1877
4357,1877
4358,1877
4359,1877
4360,1877
4361,1877
4362,1877
4363,1877
4364,1877
4365,1979
4366,1979
4367,1979
4368,1979
4369,1979
4370,1979
4371,1979
4372,1990
4373,1990
4374,1990
4375,1990
4376,1990
4377,1990
4378,1990
4379,1990
4380,1990
4381,1990
4382,1990
4383,1990
4384,1990
4385,1990
4386,1990
4387,1990
4388,1990
4389,1990
4390,1990
4391,1990
4392,1990
4393,1990
4394,1990
4395,1990
4396,1990
4397,1990
4398,1990
4399,1990
4400,1990
4401,1990
4402,1990
4403,1990
4404,1990
4405,1990
4406,1990
4407,1990
4408,1990
4409,1990
4410,1990
4411,1990
4412,1990
4413,1990
4414,1990
4415,1990
4416,1990
4417,1990
4418,1990
4419,1990
4420,1990
4421,1990
4422,1990
4423,1990
4424,1990
4425,1990
4426,1990
4427,1990
4428,1990
4429,1990
4430,1990
4431,1990
4432,1990
4433,1990
4434,1990
4435,1990
4436,1990
4437,1990
4438,1990
4439,1990
4440,1990
4441,1990
4442,1990
4443,1990
4444,1990
4445,1990
4446,1990
4447,1990
4448,1990
4449,1990
4450,1946
4451,1946
4452,1946
4453,1946
4454,1946
4455,1946
4456,1946
4457,1946
4458,1990
4459,1990
4460,1990
4461,1990
4462,1990
4463,1990
4464,1990
4465,1990
4466,1990
4467,1990
4468,1990
4469,1990
4470,1990
4471,1990
4472,1990
4473,1990
4474,1990
4475,1990
4476,1990
4477,1990
4478,1990
4479,1990
4480,1990
4481,1990
4482,1990
4483,1990
4484,1990
4485,1990
4486,1990
4487,1990
4488,1990
4489,1990
4490,1990
4491,1990
4492,1877
4493,1877
4494,1877
4495,1877
4496,1877
4497,1877
4498,1877
4499,1877
4500,1979
4501,1979
4502,1979
4503,1979
4504,1979
4505,1990
4506,1990
4507,1990
4508,1990
4509,1990
4510,1990
4511,1990
4512,1990
4513,1990
4514,1990
4515,1990
4516,1990
4517,1990
4518,1990
4519,1990
4520,1990
4521,1990
4522,1990
4523,1990
4524,1990
4525,1990
4526,1990
4527,1990
4528,1877
4529,1877
4530,1877
4531,1877
4532,1877
4533,1877
4534,1877
4535,1877
4536,1877
4537,1877
4538,1877
4539,1877
4540,1877
4541,1877
4542,1877
4543,1979
4544,1979
4545,1979
4546,1979
4547,1979
4548,1979
4549,1979
4550,1990
4551,1990
4552,1990
4553,1990
4554,1990
4555,1990
4556,1990
4557,1990
4558,1990
4559,1990
4560,1990
4561,1990
4562,1990
4563,1990
4564,1990
4565,1990
4566,1990
4567,1990
4568,1990
4569,1990
4570,1990
4571,1990
4572,1990
4573,1990
4574,1990
4575,1990
4576,1990
4577,1990
4578,1990
4579,1990
4580,1990
4581,1990
4582,1990
4583,1990
4584,1990
4585,1990
4586,1990
4587,1990
4588,1990
4589,1990
4590,1990
4591,1990
4592,1990
4593,1990
4594,1990
4595,1990
4596,1990
4597,1990
4598,1990
4599,1990
4600,1990
4601,1990
4602,1990
4603,1990
4604,1990
4605,1990
4606,1990
4607,1990
4608,1990
4609,1990
4610,1990
4611,1990
4612,1990
4613,1990
4614,1990
4615,1990
4616,1990
4617,1990
4618,1990
4619,1990
4620,1990
4621,1990
4622,1990
4623,1990
4624,1990
4625,1990
4626,1990
4627,1990
4628,1946
4629,1946
4630,1946
4631,1946
4632,1946
4633,1946
4634,1946
4635,1946
4636,1990
4637,1990
4638,1990
4639,1990
4640,1990
4641,1990
4642,1990
4643,1990
4644,1990
4645,1990
4646,1990
4647,1990
4648,1990
4649,1990
4650,1990
4651,1990
4652,1990
4653,1990
4654,1990
4655,1990
4656,1990
4657,1990
4658,1990
4659,1990
4660,1990
4661,1990
4662,1990
4663,1990
4664,1990
4665,1990
4666,1990
4667,1990
4668,1990
4669,1990
4670,1877
4671,1877
4672,1877
4673,1877
4674,1877
4675,1877
4676,1877
4677,1877
4678,1979
4679,1979
4680,1979
4681,1979
4682,1979
4683,1990
4684,1990
4685,1990
4686,1990
4687,1990
4688,1990
4689,1990
4690,1990
4691,1990
4692,1990
4693,1990
4694,1990
4695,1990
4696,1990
4697,1990
4698,1990
4699,1990
4700,1990
4701,1990
4702,1990
4703,1990
4704,1990
4705,1990
4706,1877
4707,1877
4708,1877
4709,1877
4710,1877
4711,1877
4712,1877
4713,1877
4714,1877
4715,1877
4716,1877
4717,1877
4718,1877
4719,1877
4720,1877
4721,1979
4722,1979
4723,1979
4724,1979
4725,1979
4726,1979
4727,1979
4728,1990
4729,1990
4730,1990
4731,1990
4732,1990
4733,1990
4734,1990
4735,1990
4736,1990
4737,1990
4738,1990
4739,1990
4740,1990
4741,1990
4742,1990
4743,1990
4744,1990
4745,1990
4746,1990
4747,1990
4748,1990
4749,1990
4750,1990
4751,1990
4752,1990
4753,1990
4754,1990
4755,1990
4756,1990
4757,1990
4758,1990
4759,1990
4760,1990
4761,1990
4762,1990
4763,1990
4764,1990
4765,1990
4766,1990
4767,1990
4768,1990
4769,1990
4770,1990
4771,1990
4772,1990
4773,1990
4774,1990
4775,1990
4776,1990
4777,1990
4778,1990
4779,1990
4780,1990
4781,1990
4782,1990
4783,1990
4784,1990
4785,1990
4786,1990
4787,1990
4788,1990
4789,1990
4790,1990
4791,1990
4792,1990
4793,1990
4794,1990
4795,1990
4796,1990
4797,1990
4798,1990
4799,1990
4800,1990
4801,1990
4802,1990
4803,1990
4804,1990
4805,1990
4806,1946
4807,1946
4808,1946
4809,1946
4810,1946
4811,1946
4812,1946
4813,1946
4814,1990
4815,1990
4816,1990
4817,1990
4818,1990
4819,1990
4820,1990
4821,1990
4822,1990
4823,1990
4824,1990
4825,1990
4826,1990
4827,1990
4828,1990
4829,1990
4830,1990
